ADDR_LN_1,CITY,LATTD,LNGTD
109 ROSE ST,YOAKUM,29.29102,-97.146059
116 ROSE ST,YOAKUM,29.291079,-97.145993
209 ORTH ST,YOAKUM,29.291149,-97.144423
209 ORTH ST,YOAKUM,29.291149,-97.144423
209 ORTH ST,YOAKUM,29.291149,-97.144423
101 LESTER ST,YOAKUM,29.291149,-97.144423
203 PRICE ST,YOAKUM,29.291192,-97.146486
107 LESTER ST,YOAKUM,29.291193,-97.144361
109 LESTER ST,YOAKUM,29.29121,-97.144338
212 CRISSWELL ST,YOAKUM,29.291224,-97.142323
111 LESTER ST,YOAKUM,29.291226,-97.144315
115 LESTER ST,YOAKUM,29.291254,-97.144276
202 PRICE ST,YOAKUM,29.291259,-97.146579
1289 COUNTY ROAD 400,YOAKUM,29.291329,-97.11297
210 CRISSWELL ST,YOAKUM,29.291381,-97.142511
106 LESTER ST,YOAKUM,29.291425,-97.144037
607 CLARK ST,YOAKUM,29.291452,-97.139476
607 CLARK ST,YOAKUM,29.291452,-97.139476
301 HENRIETTA ST,YOAKUM,29.291479,-97.139495
201 ELENORA ST,YOAKUM,29.291511,-97.141081
201 ELENORA ST,YOAKUM,29.291511,-97.141081
203 ELENORA ST,YOAKUM,29.291525,-97.141066
736 COUNTY ROAD 463,YOAKUM,29.291565,-97.135348
209 ELENORA ST,YOAKUM,29.291566,-97.14102
906 LAVACA ST,YOAKUM,29.29157,-97.136842
208 CRISSWELL ST,YOAKUM,29.291628,-97.142811
202 ROSE ST,YOAKUM,29.291833,-97.145172
104 CHARLES ST,YOAKUM,29.291851,-97.141684
206 ROSE ST,YOAKUM,29.291865,-97.145139
207 ROSE ST,YOAKUM,29.291873,-97.14513
209 ROSE ST,YOAKUM,29.29189,-97.145113
210 ROSE ST,YOAKUM,29.291898,-97.145104
210 ROSE ST,YOAKUM,29.291898,-97.145104
212 ROSE ST,YOAKUM,29.291914,-97.145087
211 N SOUTH ST,YOAKUM,29.292003,-97.147703
401 HENRIETTA ST,YOAKUM,29.292068,-97.138815
315 PERRY ST,YOAKUM,29.292069,-97.142018
315 PERRY ST,YOAKUM,29.292069,-97.142018
315 PERRY ST,YOAKUM,29.292069,-97.142018
313 PERRY ST,YOAKUM,29.292072,-97.142022
402 HENRIETTA ST,YOAKUM,29.292074,-97.138808
211 1/2 N SOUTH ST,YOAKUM,29.292082,-97.147657
409 HENRIETTA ST,YOAKUM,29.292114,-97.138761
409 HENRIETTA ST,YOAKUM,29.292114,-97.138761
410 HENRIETTA ST,YOAKUM,29.29212,-97.138754
703 PAT CLEBURNE ST,YOAKUM,29.292127,-97.136235
703 PAT CLEBURNE ST,YOAKUM,29.292127,-97.136235
201 LESTER ST,YOAKUM,29.292134,-97.143412
109 DAVIS AVE,YOAKUM,29.292136,-97.146489
109 DAVIS AVE,YOAKUM,29.292136,-97.146489
111 DAVIS AVE,YOAKUM,29.292138,-97.146486
300 BAXTER ST,YOAKUM,29.292169,-97.137622
300 BAXTER ST,YOAKUM,29.292169,-97.137622
300 BAXTER ST,YOAKUM,29.292169,-97.137622
209 LESTER ST,YOAKUM,29.29218,-97.143359
210 LESTER ST,YOAKUM,29.292186,-97.143352
1242 FM 318 E,YOAKUM,29.292192,-97.126877
311 ELENORA ST,YOAKUM,29.292252,-97.14025
312 ELENORA ST,YOAKUM,29.292258,-97.140243
312 ELENORA ST,YOAKUM,29.292258,-97.140243
210 N KENEDY ST,YOAKUM,29.29233,-97.146417
210 N KENEDY ST,YOAKUM,29.29233,-97.146417
212 N KENEDY ST,YOAKUM,29.292334,-97.146416
212 N KENEDY ST,YOAKUM,29.292334,-97.146416
201 DAVIS AVE,YOAKUM,29.292448,-97.14613
202 DAVIS AVE,YOAKUM,29.292455,-97.146121
202 DAVIS AVE,YOAKUM,29.292455,-97.146121
202 DAVIS AVE,YOAKUM,29.292455,-97.146121
203 DAVIS AVE,YOAKUM,29.292463,-97.146112
207 DAVIS AVE,YOAKUM,29.292493,-97.146077
207 DAVIS AVE,YOAKUM,29.292493,-97.146077
1356 COUNTY ROAD 420,YOAKUM,29.292503,-97.03303
602 TRIMMEL ST,YOAKUM,29.29252,-97.136632
602 TRIMMEL ST,YOAKUM,29.29252,-97.136632
602 TRIMMEL ST,YOAKUM,29.29252,-97.136632
602 TRIMMEL ST,YOAKUM,29.29252,-97.136632
603 TRIMMEL ST,YOAKUM,29.292533,-97.136619
604 TRIMMEL ST,YOAKUM,29.292545,-97.136605
604 TRIMMEL ST,YOAKUM,29.292545,-97.136605
605 TRIMMEL ST,YOAKUM,29.292551,-97.136599
606 TRIMMEL ST,YOAKUM,29.292564,-97.136585
607 TRIMMEL ST,YOAKUM,29.292576,-97.136572
301 ROSE ST,YOAKUM,29.292594,-97.144276
302 ROSE ST,YOAKUM,29.292602,-97.144266
610 TRIMMEL ST,YOAKUM,29.292613,-97.136531
610 TRIMMEL ST,YOAKUM,29.292613,-97.136531
612 TRIMMEL ST,YOAKUM,29.292638,-97.136504
310 ROSE ST,YOAKUM,29.292653,-97.144201
311 ROSE ST,YOAKUM,29.292658,-97.144195
311 ROSE ST,YOAKUM,29.292658,-97.144195
311 ROSE ST # A,YOAKUM,29.292658,-97.144195
314 ROSE ST,YOAKUM,29.292679,-97.144169
315 ROSE ST,YOAKUM,29.292686,-97.144159
316 ROSE ST,YOAKUM,29.292694,-97.144149
302 N KENEDY ST,YOAKUM,29.292695,-97.146287
305 HOPKINS ST,YOAKUM,29.292712,-97.150933
311 HOPKINS ST,YOAKUM,29.292724,-97.150989
311 HOPKINS ST,YOAKUM,29.292724,-97.150989
401 ELENORA ST,YOAKUM,29.292796,-97.13965
401 ELENORA ST,YOAKUM,29.292796,-97.13965
409 ELENORA ST,YOAKUM,29.292844,-97.139599
409 ELENORA ST,YOAKUM,29.292844,-97.139599
410 ELENORA ST,YOAKUM,29.29285,-97.139592
410 ELENORA ST,YOAKUM,29.29285,-97.139592
402 HOPKINS ST,YOAKUM,29.292996,-97.152063
401 HOPKINS ST,YOAKUM,29.292996,-97.152063
102 IRVINE ST,YOAKUM,29.293019,-97.150581
101 WILLIS ST,YOAKUM,29.293032,-97.143098
103 WILLIS ST,YOAKUM,29.293047,-97.14308
404 HOPKINS ST,YOAKUM,29.293059,-97.152242
105 WILLIS ST,YOAKUM,29.293062,-97.143062
107 WILLIS ST,YOAKUM,29.293077,-97.143044
108 WILLIS ST,YOAKUM,29.293085,-97.143035
108 WILLIS ST,YOAKUM,29.293085,-97.143035
111 WILLIS ST,YOAKUM,29.293107,-97.143008
406 HOPKINS ST,YOAKUM,29.293123,-97.152421
309 N SOUTH ST,YOAKUM,29.293134,-97.147323
408 HOPKINS ST,YOAKUM,29.293187,-97.152601
408 HOPKINS ST,YOAKUM,29.293187,-97.152601
305 MANN ST,YOAKUM,29.2932,-97.135882
601 PAT CLEBURNE ST,YOAKUM,29.293205,-97.137475
601 PAT CLEBURNE ST,YOAKUM,29.293205,-97.137475
303 DAVIS AVE,YOAKUM,29.293211,-97.145236
305 DAVIS AVE,YOAKUM,29.293226,-97.145218
307 DAVIS AVE,YOAKUM,29.293241,-97.145201
411 HOPKINS ST,YOAKUM,29.293256,-97.152881
411 HOPKINS ST,YOAKUM,29.293256,-97.152881
315 DAVIS AVE,YOAKUM,29.293307,-97.145122
108 BAXTER ST,YOAKUM,29.293337,-97.13896
975 LAVACA ST,YOAKUM,29.293388,-97.134778
502 ELENORA ST,YOAKUM,29.293393,-97.139001
206 HOUSTON ST,YOAKUM,29.293411,-97.145991
204 HOUSTON ST,YOAKUM,29.293416,-97.146007
203 HOUSTON ST,YOAKUM,29.293418,-97.146014
202 HOUSTON ST,YOAKUM,29.293421,-97.146022
107 NORTH ST,YOAKUM,29.293505,-97.153994
107 NORTH ST,YOAKUM,29.293505,-97.153994
109 PERRY ST,YOAKUM,29.293525,-97.143698
109 PERRY ST,YOAKUM,29.293525,-97.143698
995 COUNTY ROAD 405,YOAKUM,29.293543,-97.134605
995 COUNTY ROAD 405,YOAKUM,29.293543,-97.134605
112 HOUSTON ST,YOAKUM,29.293559,-97.146528
111 HOUSTON ST,YOAKUM,29.29356,-97.146533
108 HOUSTON ST,YOAKUM,29.293565,-97.146549
108 HOUSTON ST,YOAKUM,29.293565,-97.146549
107 HOUSTON ST,YOAKUM,29.293566,-97.146554
607 HENRIETTA ST,YOAKUM,29.293568,-97.137106
1407 FM 318 E,YOAKUM,29.293616,-97.125242
100 MRAZ ST,YOAKUM,29.293631,-97.136386
417 CLARK ST,YOAKUM,29.293643,-97.141813
412 CLARK ST,YOAKUM,29.293707,-97.141894
410 CLARK ST,YOAKUM,29.293714,-97.141952
401 N SOUTH ST,YOAKUM,29.293726,-97.147105
401 N SOUTH ST,YOAKUM,29.293726,-97.147105
108 FORREST ST,YOAKUM,29.293745,-97.151488
1424 FM 318 E,YOAKUM,29.293755,-97.12507
406 CLARK ST,YOAKUM,29.293755,-97.142047
403 CLARK ST,YOAKUM,29.29376,-97.142161
405 N SOUTH ST,YOAKUM,29.293763,-97.147092
201 WILLIS ST,YOAKUM,29.293775,-97.142214
407 N SOUTH ST,YOAKUM,29.293782,-97.147086
202 WILLIS ST,YOAKUM,29.293788,-97.142199
202 WILLIS ST,YOAKUM,29.293788,-97.142199
315 CROSS ST,YOAKUM,29.293789,-97.139534
315 CROSS ST,YOAKUM,29.293789,-97.139534
315 CROSS ST,YOAKUM,29.293789,-97.139534
611 HENRIETTA ST,YOAKUM,29.293798,-97.136852
611 HENRIETTA ST,YOAKUM,29.293798,-97.136852
316 CROSS ST,YOAKUM,29.293807,-97.139562
206 WILLIS ST,YOAKUM,29.293816,-97.142169
101 MRAZ ST,YOAKUM,29.293821,-97.136172
313 CROSS ST,YOAKUM,29.293823,-97.139583
602 HENRIETTA ST,YOAKUM,29.293826,-97.136821
212 WILLIS ST,YOAKUM,29.293858,-97.142124
212 WILLIS ST,YOAKUM,29.293858,-97.142124
102 CAPITOL ST APT 2022,YOAKUM,29.293877,-97.151501
102 CAPITOL ST APT 2023,YOAKUM,29.293877,-97.151501
102 CAPITOL ST APT 2024,YOAKUM,29.293877,-97.151501
102 CAPITOL ST APT 2028,YOAKUM,29.293877,-97.151501
104 CAPITOL ST APT 1001,YOAKUM,29.293891,-97.151486
104 CAPITOL ST APT 1008,YOAKUM,29.293891,-97.151486
104 CAPITOL ST APT 1007,YOAKUM,29.293891,-97.151486
104 CAPITOL ST APT 1004,YOAKUM,29.293891,-97.151486
104 CAPITOL ST APT 1002,YOAKUM,29.293891,-97.151486
104 CAPITOL ST APT 1016,YOAKUM,29.293891,-97.151486
104 CAPITOL ST APT 1013,YOAKUM,29.293891,-97.151486
104 CAPITOL ST APT 1015,YOAKUM,29.293891,-97.151486
104 CAPITOL ST APT 1010,YOAKUM,29.293891,-97.151486
104 CAPITOL ST APT 1006,YOAKUM,29.293891,-97.151486
104 CAPITOL ST APT 2020,YOAKUM,29.293891,-97.151486
104 CAPITOL ST APT 1012,YOAKUM,29.293891,-97.151486
104 CAPITOL ST APT 1011,YOAKUM,29.293891,-97.151486
104 CAPITOL ST APT 1014,YOAKUM,29.293891,-97.151486
608 HENRIETTA ST,YOAKUM,29.293896,-97.136744
102 HUTCHINSON ST APT 1,YOAKUM,29.2939,-97.151652
102 HUTCHINSON ST APT 3,YOAKUM,29.2939,-97.151652
102 HUTCHINSON ST APT 5,YOAKUM,29.2939,-97.151652
208 MANN ST,YOAKUM,29.293912,-97.136714
206 MANN ST,YOAKUM,29.293917,-97.13672
109 CAPITOL ST APT 2017,YOAKUM,29.293926,-97.151449
109 CAPITOL ST APT 2011,YOAKUM,29.293926,-97.151449
109 CAPITOL ST APT 2005,YOAKUM,29.293926,-97.151449
109 CAPITOL ST APT 2010,YOAKUM,29.293926,-97.151449
109 CAPITOL ST APT 2017,YOAKUM,29.293926,-97.151449
109 CAPITOL ST APT 2013,YOAKUM,29.293926,-97.151449
109 CAPITOL ST APT 2018,YOAKUM,29.293926,-97.151449
109 CAPITOL ST APT 2004,YOAKUM,29.293926,-97.151449
109 CAPITOL ST APT 2005,YOAKUM,29.293926,-97.151449
109 CAPITOL ST APT 2003,YOAKUM,29.293926,-97.151449
109 CAPITOL ST APT 2004,YOAKUM,29.293926,-97.151449
109 CAPITOL ST APT 2015,YOAKUM,29.293926,-97.151449
109 CAPITOL ST APT 2005,YOAKUM,29.293926,-97.151449
109 CAPITOL ST APT 2002,YOAKUM,29.293926,-97.151449
305 CROSS ST,YOAKUM,29.293953,-97.139787
1045 LAVACA ST,YOAKUM,29.293955,-97.134142
1090 COUNTY ROAD 405,YOAKUM,29.293955,-97.134142
1045 LAVACA ST,YOAKUM,29.293955,-97.134142
308 CROSS ST,YOAKUM,29.293973,-97.139816
601 ELENORA ST,YOAKUM,29.293974,-97.138357
606 ELENORA ST,YOAKUM,29.294009,-97.138318
102 MRAZ ST,YOAKUM,29.294011,-97.135957
607 ELENORA ST,YOAKUM,29.294016,-97.138311
607 ELENORA ST,YOAKUM,29.294016,-97.138311
1100 LAVACA ST,YOAKUM,29.294019,-97.134069
109 HUTCHINSON ST,YOAKUM,29.294024,-97.152092
1102 LAVACA ST,YOAKUM,29.294032,-97.134055
407 W GONZALES ST,YOAKUM,29.294055,-97.151739
409 W GONZALES ST,YOAKUM,29.294066,-97.151751
213 DALLAS ST,YOAKUM,29.294068,-97.144596
401 DAVIS AVE,YOAKUM,29.294104,-97.144237
401 DAVIS AVE,YOAKUM,29.294104,-97.144237
106 MCCARTY ST,YOAKUM,29.294106,-97.152588
106 MCCARTY ST,YOAKUM,29.294106,-97.152588
212 DALLAS ST,YOAKUM,29.29411,-97.144751
212 DALLAS ST,YOAKUM,29.29411,-97.144751
102 MCCARTY ST,YOAKUM,29.294146,-97.152575
102 MCCARTY ST,YOAKUM,29.294146,-97.152575
210 DALLAS ST,YOAKUM,29.294155,-97.144918
207 DALLAS ST,YOAKUM,29.294187,-97.145039
208 DALLAS ST,YOAKUM,29.294196,-97.145073
208 DALLAS ST,YOAKUM,29.294196,-97.145073
206 DALLAS ST,YOAKUM,29.294238,-97.145227
205 WILLIS ST,YOAKUM,29.294239,-97.141712
103 MRAZ ST,YOAKUM,29.294253,-97.135959
202 DALLAS ST,YOAKUM,29.294324,-97.145549
202 DALLAS ST,YOAKUM,29.294324,-97.145549
123 HUTCHINSON ST,YOAKUM,29.29433,-97.1532
1496 FM 318 E,YOAKUM,29.294365,-97.124341
1496 FM 318 E,YOAKUM,29.294365,-97.124341
201 DALLAS ST,YOAKUM,29.294365,-97.145703
127 HUTCHINSON ST,YOAKUM,29.294378,-97.153391
104 MRAZ ST,YOAKUM,29.294436,-97.136186
211 WILLIS ST,YOAKUM,29.294482,-97.141449
211 WILLIS ST,YOAKUM,29.294482,-97.141449
211 WILLIS ST,YOAKUM,29.294482,-97.141449
211 WILLIS ST,YOAKUM,29.294482,-97.141449
407 DAVIS AVE,YOAKUM,29.294487,-97.14381
407 DAVIS AVE,YOAKUM,29.294487,-97.14381
112 DALLAS ST,YOAKUM,29.294512,-97.146247
111 DALLAS ST,YOAKUM,29.294513,-97.146253
111 DALLAS ST,YOAKUM,29.294513,-97.146253
110 DALLAS ST,YOAKUM,29.294515,-97.146259
107 DALLAS ST,YOAKUM,29.29452,-97.146277
1513 FM 318 E,YOAKUM,29.294521,-97.124161
114 AUSTIN ST,YOAKUM,29.294567,-97.144295
503 W GONZALES ST,YOAKUM,29.294587,-97.152337
106 ELK ST,YOAKUM,29.294602,-97.152273
409 DAVIS AVE,YOAKUM,29.294609,-97.143674
409 DAVIS AVE,YOAKUM,29.294609,-97.143674
507 W GONZALES ST,YOAKUM,29.294613,-97.152368
106 MRAZ ST,YOAKUM,29.29462,-97.136413
509 W GONZALES ST,YOAKUM,29.294627,-97.152383
510 W GONZALES ST,YOAKUM,29.294633,-97.152391
511 W GONZALES ST,YOAKUM,29.29464,-97.152398
512 W GONZALES ST,YOAKUM,29.294647,-97.152406
512 W GONZALES ST,YOAKUM,29.294647,-97.152406
326 PAT CLEBURNE ST,YOAKUM,29.294648,-97.139145
112 AUSTIN ST,YOAKUM,29.294665,-97.144406
501 N SOUTH ST TRLR D,YOAKUM,29.294665,-97.14678
501 N SOUTH ST TRLR C,YOAKUM,29.294665,-97.14678
314 CLARK ST,YOAKUM,29.294685,-97.143241
314 CLARK ST,YOAKUM,29.294685,-97.143241
318 PAT CLEBURNE ST,YOAKUM,29.294707,-97.139212
318 PAT CLEBURNE ST,YOAKUM,29.294707,-97.139212
411 DAVIS AVE,YOAKUM,29.294725,-97.143544
310 CLARK ST,YOAKUM,29.29473,-97.14329
1112 COUNTY ROAD 405,YOAKUM,29.294733,-97.133213
302 WILLIS ST,YOAKUM,29.294747,-97.14117
102 SOUTHWELL ST,YOAKUM,29.294783,-97.139091
104 MONTGOMERY ST,YOAKUM,29.294814,-97.145544
1131 COUNTY ROAD 405,YOAKUM,29.294823,-97.133034
413 DAVIS AVE,YOAKUM,29.294842,-97.143413
108 AUSTIN ST,YOAKUM,29.294854,-97.144622
108 AUSTIN ST,YOAKUM,29.294854,-97.144622
702 ELENORA ST,YOAKUM,29.294876,-97.137363
702 ELENORA ST,YOAKUM,29.294876,-97.137363
515 VOLLENTINE ST,YOAKUM,29.294899,-97.134959
501 DAVIS AVE,YOAKUM,29.294909,-97.143337
502 DAVIS AVE,YOAKUM,29.294915,-97.14333
105 SOUTHWELL ST,YOAKUM,29.294925,-97.138932
504 DAVIS AVE,YOAKUM,29.294928,-97.143315
504 DAVIS AVE,YOAKUM,29.294928,-97.143315
1156 COUNTY ROAD 405,YOAKUM,29.294934,-97.132781
506 DAVIS AVE,YOAKUM,29.294941,-97.1433
507 DAVIS AVE,YOAKUM,29.294947,-97.143293
106 AUSTIN ST,YOAKUM,29.294947,-97.144734
510 DAVIS AVE,YOAKUM,29.294967,-97.143271
703 ELENORA ST,YOAKUM,29.294981,-97.137248
310 WILLIS ST,YOAKUM,29.295029,-97.140855
307 WILLIS ST,YOAKUM,29.295035,-97.140848
108 SOUTHWELL ST,YOAKUM,29.295068,-97.138774
706 ELENORA ST,YOAKUM,29.295094,-97.137122
703 SOUTHWELL ST,YOAKUM,29.295104,-97.139694
102 AUSTIN ST,YOAKUM,29.295133,-97.144958
103 AUSTIN ST APT A,YOAKUM,29.295143,-97.14497
103 AUSTIN ST APT B,YOAKUM,29.295143,-97.14497
103 AUSTIN ST APT E,YOAKUM,29.295143,-97.14497
103 AUSTIN ST APT B,YOAKUM,29.295143,-97.14497
108 MONTGOMERY ST,YOAKUM,29.295151,-97.145174
705 ELENORA ST,YOAKUM,29.295153,-97.137057
705 ELENORA ST,YOAKUM,29.295153,-97.137057
705 ELENORA ST,YOAKUM,29.295153,-97.137057
134 HAMIL ST,YOAKUM,29.29516,-97.142238
111 SOUTHWELL ST,YOAKUM,29.29521,-97.138615
111 SOUTHWELL ST,YOAKUM,29.29521,-97.138615
202 ELK ST,YOAKUM,29.295248,-97.151515
313 PRUITT ST,YOAKUM,29.295254,-97.1518
112 SOUTHWELL ST,YOAKUM,29.29526,-97.138559
112 SOUTHWELL ST,YOAKUM,29.29526,-97.138559
106 TRIBBLE ST,YOAKUM,29.29527,-97.15304
315 PRUITT ST,YOAKUM,29.295273,-97.151821
107 TRIBBLE ST,YOAKUM,29.295276,-97.153034
109 TRIBBLE ST,YOAKUM,29.295287,-97.153021
110 TRIBBLE ST,YOAKUM,29.295293,-97.153014
326 COUNTY ROAD 403,YOAKUM,29.295296,-97.117294
281 COUNTY ROAD 403,YOAKUM,29.295338,-97.117341
281 COUNTY ROAD 403,YOAKUM,29.295338,-97.117341
203 ELK ST,YOAKUM,29.295375,-97.151379
325 PRUITT ST,YOAKUM,29.295385,-97.151947
115 HAMIL ST,YOAKUM,29.295393,-97.142417
116 SOUTHWELL ST,YOAKUM,29.295403,-97.1384
116 SOUTHWELL ST,YOAKUM,29.295403,-97.1384
116 SOUTHWELL ST,YOAKUM,29.295403,-97.1384
210 PAT CLEBURNE ST,YOAKUM,29.295413,-97.140024
120 SOUTHWELL ST,YOAKUM,29.295434,-97.138365
206 PAT CLEBURNE ST,YOAKUM,29.295444,-97.14006
206 PAT CLEBURNE ST,YOAKUM,29.295444,-97.14006
124 SOUTHWELL ST,YOAKUM,29.29546,-97.138337
301 PAT CLEBURNE ST,YOAKUM,29.295467,-97.140086
301 PAT CLEBURNE ST,YOAKUM,29.295467,-97.140086
209 CLARK ST,YOAKUM,29.295489,-97.14402
209 CLARK ST,YOAKUM,29.295489,-97.14402
105 HAMIL ST,YOAKUM,29.295495,-97.142543
208 ELK ST,YOAKUM,29.295501,-97.151242
208 ELK ST,YOAKUM,29.295501,-97.151242
208 ELK ST,YOAKUM,29.295501,-97.151242
103 HAMIL ST,YOAKUM,29.295514,-97.142567
103 HAMIL ST,YOAKUM,29.295514,-97.142567
100 CECILIA ST,YOAKUM,29.295533,-97.153425
605 W GONZALES ST,YOAKUM,29.295533,-97.153425
605 W GONZALES ST,YOAKUM,29.295533,-97.153425
218 CLARK ST,YOAKUM,29.295543,-97.144082
218 CLARK ST,YOAKUM,29.295543,-97.144082
218 CLARK ST,YOAKUM,29.295543,-97.144082
601 DAVIS AVE,YOAKUM,29.295544,-97.142605
509 VOLLENTINE ST,YOAKUM,29.295563,-97.135714
214 CLARK ST,YOAKUM,29.295579,-97.144124
601 N SOUTH ST APT A,YOAKUM,29.295583,-97.146467
601 N SOUTH ST APT A,YOAKUM,29.295583,-97.146467
1266 COUNTY ROAD 405,YOAKUM,29.295608,-97.1314
208 CLARK ST,YOAKUM,29.295624,-97.144176
207 SOUTHWELL ST,YOAKUM,29.295637,-97.138139
206 CLARK ST,YOAKUM,29.295642,-97.144196
204 CLARK ST,YOAKUM,29.29566,-97.144217
610 HENRIETTA ST,YOAKUM,29.295667,-97.135195
610 HENRIETTA ST,YOAKUM,29.295667,-97.135195
610 HENRIETTA ST,YOAKUM,29.295667,-97.135195
610 HENRIETTA ST,YOAKUM,29.295667,-97.135195
610 1/2 HENRIETTA ST,YOAKUM,29.295667,-97.135195
603 DAVIS AVE,YOAKUM,29.295674,-97.142449
603 DAVIS AVE,YOAKUM,29.295674,-97.142449
202 CLARK ST,YOAKUM,29.295678,-97.144238
114 XAVIER ST APT A,YOAKUM,29.295723,-97.154781
111 CROSS ST,YOAKUM,29.295746,-97.141391
111 CROSS ST,YOAKUM,29.295746,-97.141391
411 TURNER ST,YOAKUM,29.295764,-97.137341
205 1/2 PAT CLEBURNE ST,YOAKUM,29.295766,-97.14043
106 RANNEY ST,YOAKUM,29.295774,-97.145644
106 RANNEY ST,YOAKUM,29.295774,-97.145644
107 XAVIER ST,YOAKUM,29.295775,-97.154723
201 PAT CLEBURNE ST,YOAKUM,29.295776,-97.140442
104 CROSS ST,YOAKUM,29.295789,-97.141395
104 CROSS ST,YOAKUM,29.295789,-97.141395
103 CROSS ST,YOAKUM,29.295799,-97.141397
103 CROSS ST,YOAKUM,29.295799,-97.141397
605 DAVIS AVE,YOAKUM,29.295805,-97.142293
605 DAVIS AVE,YOAKUM,29.295805,-97.142293
605 DAVIS AVE,YOAKUM,29.295805,-97.142293
612 DAVIS AVE,YOAKUM,29.295831,-97.142262
612 DAVIS AVE,YOAKUM,29.295831,-97.142262
107 RANNEY ST,YOAKUM,29.295845,-97.145568
103 ARNOLD ST,YOAKUM,29.295928,-97.151111
103 ARNOLD ST,YOAKUM,29.295928,-97.151111
104 MATTHEW ST,YOAKUM,29.295945,-97.153855
104 MATTHEW ST,YOAKUM,29.295945,-97.153855
104 MATTHEW ST,YOAKUM,29.295945,-97.153855
105 MATTHEW ST,YOAKUM,29.295951,-97.153848
105 MATTHEW ST,YOAKUM,29.295951,-97.153848
107 MATTHEW ST,YOAKUM,29.295962,-97.153835
109 MATTHEW ST,YOAKUM,29.295974,-97.153821
109 MATTHEW ST,YOAKUM,29.295974,-97.153821
204 SOUTHWELL ST,YOAKUM,29.296037,-97.137694
110 PAT CLEBURNE ST,YOAKUM,29.296055,-97.140765
110 PAT CLEBURNE ST,YOAKUM,29.296055,-97.140765
109 PAT CLEBURNE ST,YOAKUM,29.296055,-97.140765
609 DAVIS AVE,YOAKUM,29.296067,-97.14198
613 DAVIS AVE,YOAKUM,29.296077,-97.141969
615 DAVIS AVE,YOAKUM,29.296094,-97.141953
201 PARK ST,YOAKUM,29.296139,-97.139336
111 RANNEY ST,YOAKUM,29.296141,-97.145253
102 HILL ST,YOAKUM,29.296149,-97.14525
108 ARNOLD ST,YOAKUM,29.296187,-97.15141
205 PARK ST,YOAKUM,29.296212,-97.139254
109 ARNOLD ST,YOAKUM,29.29623,-97.15146
109 ARNOLD ST,YOAKUM,29.29623,-97.15146
409 SOUTHWELL ST,YOAKUM,29.296243,-97.137452
409 SOUTHWELL ST,YOAKUM,29.296243,-97.137452
213 COUNTY ROAD 417,YOAKUM,29.29625,-97.070004
211 GREEN ST,YOAKUM,29.296295,-97.155707
102 CLARK ST,YOAKUM,29.296321,-97.145007
244 COUNTY ROAD 403,YOAKUM,29.29638,-97.116143
243 COUNTY ROAD 403,YOAKUM,29.29638,-97.116143
301 MONTGOMERY ST,YOAKUM,29.296418,-97.143677
202 RANNEY ST,YOAKUM,29.296433,-97.144904
202 RANNEY ST,YOAKUM,29.296433,-97.144904
113 ARNOLD ST,YOAKUM,29.296435,-97.151697
113 ARNOLD ST,YOAKUM,29.296435,-97.151697
102 BOLSTER ST,YOAKUM,29.296514,-97.153239
307 MONTGOMERY ST,YOAKUM,29.296535,-97.143538
101 PAT CLEBURNE ST,YOAKUM,29.296547,-97.141351
202 MATTHEW ST,YOAKUM,29.296584,-97.153103
205 RANNEY ST,YOAKUM,29.296587,-97.144721
116 ARNOLD ST,YOAKUM,29.296597,-97.151885
311 MONTGOMERY ST,YOAKUM,29.296613,-97.143446
311 MONTGOMERY ST,YOAKUM,29.296613,-97.143446
312 MONTGOMERY ST,YOAKUM,29.296632,-97.143422
312 MONTGOMERY ST,YOAKUM,29.296632,-97.143422
312 MONTGOMERY ST,YOAKUM,29.296632,-97.143422
209 GARRETT ST,YOAKUM,29.296646,-97.139978
208 GARRETT ST,YOAKUM,29.296652,-97.139985
208 GARRETT ST,YOAKUM,29.296652,-97.139985
306 TURNER ST,YOAKUM,29.29666,-97.138471
206 GARRETT ST,YOAKUM,29.296664,-97.139999
705 N SOUTH ST,YOAKUM,29.29667,-97.146089
314 MONTGOMERY ST,YOAKUM,29.296671,-97.143376
314 MONTGOMERY ST,YOAKUM,29.296671,-97.143376
307 TURNER ST,YOAKUM,29.296686,-97.138502
315 MONTGOMERY ST,YOAKUM,29.296691,-97.143353
201 GARRETT ST,YOAKUM,29.296693,-97.140033
118 ARNOLD ST,YOAKUM,29.296694,-97.151997
312 VOLLENTINE ST,YOAKUM,29.296706,-97.137053
305 TURNER ST,YOAKUM,29.296718,-97.138538
305 TURNER ST,YOAKUM,29.296718,-97.138538
711 N SOUTH ST,YOAKUM,29.296736,-97.146066
208 RANNEY ST,YOAKUM,29.296741,-97.144538
119 ARNOLD ST,YOAKUM,29.296748,-97.152059
119 ARNOLD ST,YOAKUM,29.296748,-97.152059
303 TURNER ST,YOAKUM,29.296749,-97.138574
1387 COUNTY ROAD 405,YOAKUM,29.296766,-97.129915
212 HILL ST,YOAKUM,29.296776,-97.145023
206 MATTHEW ST,YOAKUM,29.296776,-97.152876
301 TURNER ST,YOAKUM,29.29678,-97.13861
527 COUNTY ROAD 415,YOAKUM,29.296791,-97.078821
323 MONTGOMERY ST,YOAKUM,29.296797,-97.143227
110 ALEXANDER ST,YOAKUM,29.2968,-97.155151
110 ALEXANDER ST,YOAKUM,29.2968,-97.155151
